tweet_id,tweet_created,latitude,longitude,category,text,is_cluster
52f4018b-4fa9-4d,2025-11-20 17:30:00,-2.232503,-79.901203,obstaculo,Usuarios informan: Hay un hueco cráter en Sur (Pradera) que me reventó la llanta. #Guayaquil,0
00f4c759-42d3-4b,2025-11-20 17:30:00,-2.139812,-79.867721,trafico,Tráfico pesado en Samborondon sentido norte-sur. 🚗,1
d94ac92e-d412-4c,2025-11-20 17:30:00,-2.192739,-79.891051,no_incidentes,"Ojo: Feria de comida en Centro, recomendado visitar. 😡",1
b5e58f83-336b-40,2025-11-20 17:30:00,-2.165351,-79.900206,no_incidentes,"Reportan: Increíble el concierto aquí en Kennedy, está llenísimo. #TránsitoGye",1
ce839992-5d04-45,2025-11-20 17:30:00,-2.176179,-79.913613,trafico,Reportan: Tráfico pesado en Urdesa sentido norte-sur. @ATM_Transito,0
362847da-5925-4f,2025-11-20 17:30:00,-2.170277,-79.999771,accidente,"Siniestro de tránsito en Via a la Costa, unidades de la ATM avanzan. #TránsitoGye",1
0225ca2d-9933-4a,2025-11-20 17:30:00,-2.147208,-79.904937,trafico,Tráfico pesado en Alborada sentido norte-sur. 😡,1
fd97de04-8d3a-4c,2025-11-20 17:30:00,-2.146604,-79.905211,trafico,"Usuarios informan: Llevo media hora parado en Alborada, avancen!!! .",1
5736e173-ac79-44,2025-11-20 17:30:00,-2.173369,-79.912192,obstaculo,Carro botado por desperfecto mecánico en Urdesa. pilas.,1
d1afc1c5-a771-43,2025-11-20 17:30:00,-2.150097,-79.91107,accidente,Alerta 🚨 Reportan accidente múltiple bajando el puente de Alborada. @ATM_Transito,0
4269d4b1-ae9f-41,2025-11-20 17:30:00,-2.175797,-79.912498,obstaculo,"Trabajos en la vía en Urdesa sin señalización, peligroso. 🚗",0
a0f8217c-d544-48,2025-11-20 17:30:00,-2.193079,-79.892109,no_incidentes,"Usuarios informan: Mucha gente reunida en Centro por el desfile, buen ambiente.",0
d59837f8-7a08-49,2025-11-20 17:30:00,-2.170539,-79.912541,trafico,Reportan: Congestión vehicular alta por salida de oficinas en Urdesa. 🚗,0
2f34a49a-d88f-4d,2025-11-20 17:30:00,-2.141382,-79.953185,obstaculo,Bus de la Metrovía dañado bloqueando carril en Perimetral. #TránsitoGye,0
a8b58434-0a12-40,2025-11-20 17:30:00,-2.157162,-79.958552,no_incidentes,"Usuarios informan: Saliendo del estadio en Perimetral, ganamos!!!",0
2aedbe4c-2091-49,2025-11-20 17:30:00,-2.193457,-79.891395,no_incidentes,"Reportan: Feria de comida en Centro, recomendado visitar.",1
8fc5e36a-85ee-40,2025-11-20 17:30:00,-2.138876,-79.90921,no_incidentes,"Ojalá no haya **accidente** hoy, quiero llegar a casa.",0
ae15e98f-2a62-4c,2025-11-20 17:30:00,-2.230118,-79.899749,no_incidentes,"Alerta 🚨 Saliendo del estadio en Sur (Pradera), ganamos!!! 🚗",1
b8321da1-b14d-42,2025-11-20 17:30:00,-2.142492,-79.913162,accidente,Reportan accidente múltiple bajando el puente de Alborada. .,0
84ed5071-45a7-47,2025-11-20 17:30:00,-2.22478,-79.901388,accidente,Se acaban de dar duro dos carros en la principal de Sur (Pradera). pilas.,0
016b39cf-f28a-48,2025-11-20 17:30:00,-2.189541,-79.888136,trafico,Alerta 🚨 Tráfico pesado en Centro sentido norte-sur. pilas.,0
f3bec6e5-d241-40,2025-11-20 17:30:00,-2.178634,-79.909211,trafico,"Ojo: Llevo media hora parado en Urdesa, avancen!!! #TránsitoGye",0
70659edb-73f7-42,2025-11-20 17:30:00,-2.164813,-79.899195,no_incidentes,Usuarios informan: Que calor insoportable hace hoy en Kennedy. @ATM_Transito,1
752dbd8a-9d32-4a,2025-11-20 17:30:00,-2.192232,-79.892947,obstaculo,Hay un hueco cráter en Centro que me reventó la llanta. #Guayaquil,0
07ac9fa6-4df3-42,2025-11-20 17:30:00,-2.22997,-79.899968,no_incidentes,"Feria de comida en Sur (Pradera), recomendado visitar. #TránsitoGye",1
19e1a29c-c095-4c,2025-11-20 17:30:00,-2.170883,-79.996116,trafico,"Filas interminables en Via a la Costa, parece que el semáforo no sirve. 🚗",0
d0c735f5-4626-42,2025-11-20 17:30:00,-2.145738,-79.964372,trafico,Taponamiento total en la entrada a Perimetral. .,0
7b3db269-4a7f-49,2025-11-20 17:30:00,-2.146331,-79.904694,trafico,Ojo: Taponamiento total en la entrada a Alborada. @ATM_Transito,1
ae7647af-ee18-43,2025-11-20 17:30:00,-2.140411,-79.873634,accidente,¡Qué bestia! Cómo se trepó ese carro al parterre en Samborondon. @ATM_Transito,0
53f779e9-7c45-4a,2025-11-20 17:30:00,-2.169941,-79.999899,accidente,Usuarios informan: ¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. 🚗,1
4fe70348-aa51-4a,2025-11-20 17:30:00,-2.229875,-79.901868,accidente,Ojo: ¡Qué bestia! Cómo se trepó ese carro al parterre en Sur (Pradera). #Guayaquil,0
dc41622d-d956-42,2025-11-20 17:30:00,-2.139822,-79.867973,trafico,"Ojo: La Samborondon está imposible a esta hora, eviten. .",1
d4b74d9b-02be-47,2025-11-20 17:30:00,-2.174517,-79.914093,obstaculo,Usuarios informan: Bus de la Metrovía dañado bloqueando carril en Urdesa. #TránsitoGye,0
ac612a53-c809-4f,2025-11-20 17:30:00,-2.147167,-79.90501,trafico,Reportan: Tráfico pesado en Alborada sentido norte-sur. #Guayaquil,1
c66ac785-9ba5-41,2025-11-20 17:30:00,-2.141372,-79.911132,accidente,Se acaban de dar duro dos carros en la principal de Alborada. pilas.,0
0b12f0c7-0559-4d,2025-11-20 17:30:00,-2.175698,-79.910726,no_incidentes,"Ojo: Mucha gente reunida en Urdesa por el desfile, buen ambiente. pilas.",0
c70d08db-c325-4b,2025-11-20 17:30:00,-2.139409,-79.868266,obstaculo,Hay un hueco cráter en Samborondon que me reventó la llanta. 😡,0
97df9643-b3be-44,2025-11-20 17:30:00,-2.162085,-79.902907,obstaculo,"Ojo: Árbol caído por la lluvia en Kennedy, cuidado. 😡",0
f2518f1b-a642-4a,2025-11-20 17:30:00,-2.170074,-80.000268,accidente,"Reportan: Motorizado accidentado en Via a la Costa, ya está la ambulancia.",1
f3bf346d-ff23-40,2025-11-20 17:30:00,-2.172831,-80.000038,no_incidentes,"Reportan: Comprando agua en el semáforo de Via a la Costa, todo tranquilo. 🚗",0
75427926-e22c-41,2025-11-20 17:30:00,-2.146164,-79.905253,trafico,Congestión vehicular alta por salida de oficinas en Alborada. 😡,1
a7b1c637-8a99-46,2025-11-20 17:31:00,-2.175664,-79.997762,trafico,"Usuarios informan: Colapsada la vía en Via a la Costa, no se mueve nada. #Guayaquil",0
1993ffa2-b9c0-43,2025-11-20 17:31:00,-2.192991,-79.890732,no_incidentes,"Feria de comida en Centro, recomendado visitar. #Guayaquil",1
b275b4b0-c01f-49,2025-11-20 17:31:00,-2.170366,-79.999951,accidente,"Motorizado accidentado en Via a la Costa, ya está la ambulancia. .",1
344aebad-400b-46,2025-11-20 17:31:00,-2.164786,-80.005673,no_incidentes,¿Alguien sabe si hay operativo de la ATM en Via a la Costa?,0
4522782a-19e3-4d,2025-11-20 17:31:00,-2.150776,-79.963018,accidente,Ojo: Se acaban de dar duro dos carros en la principal de Perimetral. 😡,0
61c3d095-d989-42,2025-11-20 17:31:00,-2.166065,-80.004796,accidente,"Alerta 🚨 Siniestro de tránsito en Via a la Costa, unidades de la ATM avanzan. @ATM_Transito",0
dcb27638-832b-4d,2025-11-20 17:31:00,-2.174442,-80.005407,no_incidentes,¿Alguien sabe si hay operativo de la ATM en Via a la Costa? 😡,0
6e529d59-3cc3-49,2025-11-20 17:31:00,-2.169822,-80.000095,accidente,¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. pilas.,1
0b0e8481-516f-40,2025-11-20 17:31:00,-2.140025,-79.867909,trafico,"Reportan: Filas interminables en Samborondon, parece que el semáforo no sirve. pilas.",1
c6e5adcc-978f-4b,2025-11-20 17:31:00,-2.14685,-79.905213,trafico,"Colapsada la vía en Alborada, no se mueve nada.",1
3d26e3fb-3694-40,2025-11-20 17:31:00,-2.146543,-79.904239,trafico,Ojo: Taponamiento total en la entrada a Alborada. pilas.,1
bc5d00fa-7273-4e,2025-11-20 17:31:00,-2.140567,-79.868028,trafico,"Usuarios informan: Colapsada la vía en Samborondon, no se mueve nada. #TránsitoGye",1
1d259fcd-ad7d-47,2025-11-20 17:31:00,-2.193226,-79.891222,no_incidentes,"Ojo: Saliendo del estadio en Centro, ganamos!!! #TránsitoGye",1
e61429e1-4cb8-4d,2025-11-20 17:31:00,-2.164925,-79.90037,no_incidentes,"Ojalá no haya **accidente** hoy, quiero llegar a casa. 😡",1
d3b5683f-3334-46,2025-11-20 17:31:00,-2.152034,-79.953228,accidente,"Choque por alcance en Perimetral, carril izquierdo cerrado. .",0
d0db103a-d40a-46,2025-11-20 17:31:00,-2.138716,-79.867913,obstaculo,"Reportan: Trabajos en la vía en Samborondon sin señalización, peligroso. @ATM_Transito",0
3988fb4c-c6a9-47,2025-11-20 17:31:00,-2.225051,-79.904501,no_incidentes,"Alerta 🚨 Ojalá no haya **accidente** hoy, quiero llegar a casa.",0
b456d798-3c52-4c,2025-11-20 17:31:00,-2.139774,-79.868499,accidente,"Siniestro de tránsito en Samborondon, unidades de la ATM avanzan.",0
45eb5e74-ed20-4f,2025-11-20 17:31:00,-2.193283,-79.890393,no_incidentes,Ojo: Que calor insoportable hace hoy en Centro. 😡,1
ce691990-ef55-41,2025-11-20 17:31:00,-2.165088,-79.900522,no_incidentes,"Alerta 🚨 Increíble el concierto aquí en Kennedy, está llenísimo. pilas.",1
ed7a51b8-2e99-4f,2025-11-20 17:31:00,-2.173732,-79.912411,obstaculo,"Usuarios informan: Árbol caído por la lluvia en Urdesa, cuidado. #TránsitoGye",1
d2f4cd04-46c5-42,2025-11-20 17:31:00,-2.136198,-79.866364,obstaculo,"Reportan: Árbol caído por la lluvia en Samborondon, cuidado. pilas.",0
d23ffcd3-4dfd-4f,2025-11-20 17:31:00,-2.154322,-79.968042,obstaculo,Alerta 🚨 Bus de la Metrovía dañado bloqueando carril en Perimetral. @ATM_Transito,0
4096379c-1c01-42,2025-11-20 17:31:00,-2.141504,-79.903099,trafico,"Alerta 🚨 La Alborada está imposible a esta hora, eviten. 🚗",0
37629d9d-28cb-4b,2025-11-20 17:31:00,-2.146525,-79.904593,trafico,"Alerta 🚨 Llevo media hora parado en Alborada, avancen!!! pilas.",1
d1059076-f8fd-4a,2025-11-20 17:31:00,-2.165187,-79.900017,no_incidentes,"Feria de comida en Kennedy, recomendado visitar. 😡",1
b3feed67-59bd-43,2025-11-20 17:31:00,-2.136498,-79.873741,obstaculo,Carro botado por desperfecto mecánico en Samborondon. #Guayaquil,0
21d31af3-2109-40,2025-11-20 17:31:00,-2.139948,-79.867563,trafico,Ojo: Tráfico pesado en Samborondon sentido norte-sur. pilas.,1
68b8002c-896d-43,2025-11-20 17:31:00,-2.169864,-80.000015,accidente,"Reportan: Choque por alcance en Via a la Costa, carril izquierdo cerrado. #Guayaquil",1
120c57a2-61b4-45,2025-11-20 17:31:00,-2.191778,-79.896317,trafico,"Usuarios informan: Filas interminables en Centro, parece que el semáforo no sirve. .",0
3c0b356a-90b8-4a,2025-11-20 17:31:00,-2.193093,-79.890575,no_incidentes,"Increíble el concierto aquí en Centro, está llenísimo. 🚗",1
ca15e9ae-ae67-4c,2025-11-20 17:31:00,-2.193191,-79.890692,trafico,"Colapsada la vía en Centro, no se mueve nada. 😡",0
d36df5cb-5f68-43,2025-11-20 17:31:00,-2.170045,-79.999619,accidente,Reportan accidente múltiple bajando el puente de Via a la Costa. @ATM_Transito,1
7afa847f-8db3-42,2025-11-20 17:31:00,-2.172918,-79.911859,obstaculo,"Reportan: Árbol caído por la lluvia en Urdesa, cuidado.",1
4954c625-8709-4a,2025-11-20 17:31:00,-2.139261,-79.863037,no_incidentes,Usuarios informan: Que calor insoportable hace hoy en Samborondon. 🚗,0
118b3350-742f-43,2025-11-20 17:31:00,-2.195582,-79.896975,accidente,"Usuarios informan: Choque por alcance en Centro, carril izquierdo cerrado. 😡",0
72db556e-2530-4f,2025-11-20 17:31:00,-2.193123,-79.890818,no_incidentes,"Reportan: Feria de comida en Centro, recomendado visitar. 😡",1
9f42f6dd-3a7e-40,2025-11-20 17:31:00,-2.193255,-79.891026,no_incidentes,"Alerta 🚨 Feria de comida en Centro, recomendado visitar. @ATM_Transito",1
f500e025-2711-4d,2025-11-20 17:31:00,-2.230461,-79.899813,no_incidentes,"Alerta 🚨 Mucha gente reunida en Sur (Pradera) por el desfile, buen ambiente.",1
a3686ef7-69bd-4a,2025-11-20 17:31:00,-2.226727,-79.898038,no_incidentes,"Increíble el concierto aquí en Sur (Pradera), está llenísimo. #Guayaquil",0
f090aab2-481d-46,2025-11-20 17:31:00,-2.191471,-79.891211,trafico,Ojo: Taponamiento total en la entrada a Centro. #TránsitoGye,0
cb4d2ed7-197c-44,2025-11-20 17:31:00,-2.146694,-79.909874,no_incidentes,"Alerta 🚨 Mucha gente reunida en Alborada por el desfile, buen ambiente.",0
f72068b8-07f5-46,2025-11-20 17:31:00,-2.193404,-79.891413,no_incidentes,Reportan: Que calor insoportable hace hoy en Centro. 🚗,1
669d18f0-3bc8-4f,2025-11-20 17:31:00,-2.23018,-79.900023,no_incidentes,"Comprando agua en el semáforo de Sur (Pradera), todo tranquilo. pilas.",1
a9f6adbc-427a-44,2025-11-20 17:31:00,-2.146694,-79.904363,trafico,Congestión vehicular alta por salida de oficinas en Alborada. .,1
de2372d2-1dd5-43,2025-11-20 17:31:00,-2.13971,-79.867585,trafico,"Llevo media hora parado en Samborondon, avancen!!! #TránsitoGye",1
a3bcbed1-9041-42,2025-11-20 17:31:00,-2.192824,-79.891144,no_incidentes,Reportan: Que calor insoportable hace hoy en Centro. @ATM_Transito,1
4eae60dd-79a8-47,2025-11-20 17:31:00,-2.138747,-79.870174,trafico,Ojo: Congestión vehicular alta por salida de oficinas en Samborondon. pilas.,0
5f899532-531f-49,2025-11-20 17:31:00,-2.148375,-79.906042,no_incidentes,"Alerta 🚨 Ojalá no haya **accidente** hoy, quiero llegar a casa. 🚗",0
b3492884-cd85-4f,2025-11-20 17:31:00,-2.13981,-79.867713,trafico,"Ojo: Colapsada la vía en Samborondon, no se mueve nada. @ATM_Transito",1
2653a73c-3c8a-4b,2025-11-20 17:32:00,-2.145367,-79.903027,obstaculo,"Árbol caído por la lluvia en Alborada, cuidado. .",0
e2a7ec08-e231-40,2025-11-20 17:32:00,-2.146548,-79.961552,trafico,"Usuarios informan: La Perimetral está imposible a esta hora, eviten. .",0
fd33da5e-8762-41,2025-11-20 17:32:00,-2.165425,-79.899565,no_incidentes,"Usuarios informan: Mucha gente reunida en Kennedy por el desfile, buen ambiente. #Guayaquil",0
23c09c2c-816e-41,2025-11-20 17:32:00,-2.1463,-79.904978,trafico,Alerta 🚨 Tráfico pesado en Alborada sentido norte-sur. pilas.,1
10a55906-9e3d-47,2025-11-20 17:32:00,-2.165697,-79.898969,accidente,"Motorizado accidentado en Kennedy, ya está la ambulancia. @ATM_Transito",0
e230b64a-d62b-4e,2025-11-20 17:32:00,-2.146932,-79.90503,trafico,Congestión vehicular alta por salida de oficinas en Alborada. #Guayaquil,1
8318778b-58c3-4e,2025-11-20 17:32:00,-2.140736,-79.867788,trafico,Taponamiento total en la entrada a Samborondon. #Guayaquil,1
bedadf7c-6065-41,2025-11-20 17:32:00,-2.165218,-79.899915,no_incidentes,"Reportan: Saliendo del estadio en Kennedy, ganamos!!! 🚗",1
aa67e86b-ddd7-46,2025-11-20 17:32:00,-2.170099,-80.000273,accidente,Reportan: Reportan accidente múltiple bajando el puente de Via a la Costa. #TránsitoGye,1
12474016-2228-45,2025-11-20 17:32:00,-2.232743,-79.909235,trafico,Reportan: Taponamiento total en la entrada a Sur (Pradera). 😡,0
e5093bc3-89c2-49,2025-11-20 17:32:00,-2.170054,-80.000181,accidente,"Reportan: Motorizado accidentado en Via a la Costa, ya está la ambulancia. #TránsitoGye",1
af102bf3-2371-42,2025-11-20 17:32:00,-2.139855,-79.867707,trafico,"Ojo: Llevo media hora parado en Samborondon, avancen!!! 🚗",1
6a3273e4-6c68-4a,2025-11-20 17:32:00,-2.146691,-79.905084,trafico,Tráfico pesado en Alborada sentido norte-sur. @ATM_Transito,1
9e212069-8155-41,2025-11-20 17:32:00,-2.169566,-80.00002,accidente,"Siniestro de tránsito en Via a la Costa, unidades de la ATM avanzan. 😡",1
e27cb8b4-1aab-4e,2025-11-20 17:32:00,-2.169756,-79.999727,accidente,Reportan: ¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. pilas.,1
a399dd71-04e0-45,2025-11-20 17:32:00,-2.173335,-79.912344,accidente,"Usuarios informan: Choque por alcance en Urdesa, carril izquierdo cerrado.",0
8e80229c-29c6-40,2025-11-20 17:32:00,-2.229823,-79.900166,no_incidentes,"Reportan: Feria de comida en Sur (Pradera), recomendado visitar. pilas.",1
35f732df-f7fc-4f,2025-11-20 17:32:00,-2.152387,-79.967923,trafico,"Reportan: Llevo media hora parado en Perimetral, avancen!!! #TránsitoGye",0
e214f43c-1bb7-4e,2025-11-20 17:32:00,-2.146627,-79.905045,trafico,"La Alborada está imposible a esta hora, eviten. pilas.",1
28ef5e20-d79a-43,2025-11-20 17:32:00,-2.174964,-79.914182,obstaculo,"Ojo: Semáforo apagado en Urdesa, es un caos, manden vigilantes. pilas.",0
0f089270-8643-43,2025-11-20 17:32:00,-2.167459,-79.98933,trafico,"Reportan: Llevo media hora parado en Via a la Costa, avancen!!! @ATM_Transito",0
964a564d-53a6-45,2025-11-20 17:32:00,-2.164459,-79.999832,accidente,"Precaución: colisión vehicular en Via a la Costa, vidrios en la calzada.",0
ec4cf41c-ce07-40,2025-11-20 17:32:00,-2.191817,-79.887356,no_incidentes,"Reportan: Comprando agua en el semáforo de Centro, todo tranquilo.",0
7fd4605a-dfc0-49,2025-11-20 17:32:00,-2.191858,-79.888492,no_incidentes,"Increíble el concierto aquí en Centro, está llenísimo.",0
067804b5-cd64-4f,2025-11-20 17:32:00,-2.137779,-79.87065,accidente,"Usuarios informan: Motorizado accidentado en Samborondon, ya está la ambulancia.",0
e8a77473-e9bf-42,2025-11-20 17:32:00,-2.163849,-79.901691,no_incidentes,"Increíble el concierto aquí en Kennedy, está llenísimo. .",0
00a32114-dfb7-45,2025-11-20 17:32:00,-2.194828,-79.886185,accidente,"Alerta 🚨 Motorizado accidentado en Centro, ya está la ambulancia. #Guayaquil",0
eaa22196-fe7b-43,2025-11-20 17:32:00,-2.230495,-79.899906,no_incidentes,Usuarios informan: ¿Alguien sabe si hay operativo de la ATM en Sur (Pradera)? 😡,1
fa485abe-8d8e-4b,2025-11-20 17:32:00,-2.140142,-79.86792,trafico,"Reportan: Colapsada la vía en Samborondon, no se mueve nada. #Guayaquil",1
67c2e2b6-23e5-4e,2025-11-20 17:32:00,-2.144932,-79.867998,accidente,"Usuarios informan: Precaución: colisión vehicular en Samborondon, vidrios en la calzada.",0
1e7c20d2-950b-4b,2025-11-20 17:32:00,-2.169518,-79.999878,accidente,"Ojo: Motorizado accidentado en Via a la Costa, ya está la ambulancia. #TránsitoGye",1
66774dfc-3e61-4d,2025-11-20 17:32:00,-2.164869,-79.899832,no_incidentes,¿Alguien sabe si hay operativo de la ATM en Kennedy? 🚗,1
8650cb9d-f754-40,2025-11-20 17:32:00,-2.193169,-79.890872,no_incidentes,"Increíble el concierto aquí en Centro, está llenísimo. @ATM_Transito",1
7d35f542-ee07-4b,2025-11-20 17:32:00,-2.237243,-79.90004,trafico,"Usuarios informan: Colapsada la vía en Sur (Pradera), no se mueve nada. 😡",0
6bde35a4-04ed-41,2025-11-20 17:32:00,-2.231962,-79.907887,obstaculo,"Usuarios informan: Árbol caído por la lluvia en Sur (Pradera), cuidado. #Guayaquil",0
9b4a94e4-76aa-41,2025-11-20 17:32:00,-2.14495,-79.906527,obstaculo,Hay un hueco cráter en Alborada que me reventó la llanta. #TránsitoGye,0
1f7aa687-fb8f-41,2025-11-20 17:32:00,-2.230693,-79.895341,no_incidentes,"Alerta 🚨 Comprando agua en el semáforo de Sur (Pradera), todo tranquilo. 🚗",0
9435ed93-14a3-41,2025-11-20 17:32:00,-2.165989,-79.899943,trafico,Ojo: Congestión vehicular alta por salida de oficinas en Kennedy.,0
09031920-deb3-42,2025-11-20 17:32:00,-2.137526,-79.871667,obstaculo,"Alerta 🚨 Trabajos en la vía en Samborondon sin señalización, peligroso. #Guayaquil",0
4946b0c8-cd71-4f,2025-11-20 17:32:00,-2.170569,-79.999706,accidente,Usuarios informan: ¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. @ATM_Transito,1
535ce0db-5038-4c,2025-11-20 17:32:00,-2.149222,-79.91613,trafico,Alerta 🚨 Taponamiento total en la entrada a Alborada.,0
43ff0562-d44d-4b,2025-11-20 17:32:00,-2.166698,-80.005563,no_incidentes,"Alerta 🚨 Comprando agua en el semáforo de Via a la Costa, todo tranquilo. pilas.",0
b5e985b0-f523-44,2025-11-20 17:32:00,-2.193134,-79.890939,no_incidentes,"Reportan: Mucha gente reunida en Centro por el desfile, buen ambiente. #Guayaquil",1
dc5b8c41-a637-41,2025-11-20 17:32:00,-2.165017,-79.899715,no_incidentes,"Usuarios informan: Mucha gente reunida en Kennedy por el desfile, buen ambiente. .",1
3845b6ca-4a9b-40,2025-11-20 17:32:00,-2.229376,-79.900104,no_incidentes,Alerta 🚨 Que calor insoportable hace hoy en Sur (Pradera). pilas.,1
78a9c937-465b-47,2025-11-20 17:32:00,-2.162911,-80.004443,obstaculo,"Ojo: Árbol caído por la lluvia en Via a la Costa, cuidado.",0
036e7294-7e58-43,2025-11-20 17:32:00,-2.168031,-79.895199,accidente,Usuarios informan: Se acaban de dar duro dos carros en la principal de Kennedy. #Guayaquil,0
71632092-dd1c-40,2025-11-20 17:32:00,-2.136352,-79.870912,obstaculo,"Alerta 🚨 Árbol caído por la lluvia en Samborondon, cuidado. #TránsitoGye",0
ff1ee990-20b2-4e,2025-11-20 17:32:00,-2.145053,-79.950122,trafico,"Alerta 🚨 Filas interminables en Perimetral, parece que el semáforo no sirve. pilas.",0
216ce486-d49e-41,2025-11-20 17:32:00,-2.146427,-79.904749,trafico,"Alerta 🚨 La Alborada está imposible a esta hora, eviten.",1
ebf6df8c-1e6c-48,2025-11-20 17:33:00,-2.230243,-79.900509,no_incidentes,"Ojo: Mucha gente reunida en Sur (Pradera) por el desfile, buen ambiente. 😡",1
ad22c28c-eb8b-46,2025-11-20 17:33:00,-2.167752,-79.997457,trafico,"Ojo: Filas interminables en Via a la Costa, parece que el semáforo no sirve. pilas.",0
6f515764-e31a-4a,2025-11-20 17:33:00,-2.139994,-79.868226,trafico,"Ojo: Filas interminables en Samborondon, parece que el semáforo no sirve. @ATM_Transito",1
523ba47f-596c-4a,2025-11-20 17:33:00,-2.163818,-79.995452,no_incidentes,"Alerta 🚨 Comprando agua en el semáforo de Via a la Costa, todo tranquilo. #Guayaquil",0
1c10549f-74c9-4a,2025-11-20 17:33:00,-2.150012,-79.914856,accidente,"Siniestro de tránsito en Alborada, unidades de la ATM avanzan. 🚗",0
ab005562-f063-44,2025-11-20 17:33:00,-2.154327,-79.906842,trafico,Reportan: Taponamiento total en la entrada a Alborada. 🚗,0
58004b33-fb94-47,2025-11-20 17:33:00,-2.139862,-79.868043,trafico,Ojo: Taponamiento total en la entrada a Samborondon. @ATM_Transito,1
c368e235-1ca9-40,2025-11-20 17:33:00,-2.169557,-79.999658,accidente,Alerta 🚨 ¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. 😡,1
abe4ec82-e83b-4c,2025-11-20 17:33:00,-2.231143,-79.899339,no_incidentes,"Ojo: Feria de comida en Sur (Pradera), recomendado visitar. 😡",0
e5153073-289b-4e,2025-11-20 17:33:00,-2.16427,-79.895929,no_incidentes,Reportan: Que calor insoportable hace hoy en Kennedy. .,0
506d73c4-12e6-4d,2025-11-20 17:33:00,-2.166587,-79.899925,trafico,Usuarios informan: Congestión vehicular alta por salida de oficinas en Kennedy. .,0
c33fa56c-4859-47,2025-11-20 17:33:00,-2.175023,-79.998455,obstaculo,"Trabajos en la vía en Via a la Costa sin señalización, peligroso. #TránsitoGye",0
30109f9e-77a5-4b,2025-11-20 17:33:00,-2.146328,-79.905023,trafico,"Llevo media hora parado en Alborada, avancen!!! @ATM_Transito",1
280afa96-4313-49,2025-11-20 17:33:00,-2.170251,-79.999934,accidente,Reportan accidente múltiple bajando el puente de Via a la Costa. pilas.,1
cd032941-ea31-4c,2025-11-20 17:33:00,-2.152608,-79.956755,trafico,"Reportan: Filas interminables en Perimetral, parece que el semáforo no sirve.",0
8ce31c36-ab7f-48,2025-11-20 17:33:00,-2.230218,-79.900028,no_incidentes,"Usuarios informan: Increíble el concierto aquí en Sur (Pradera), está llenísimo. 🚗",1
6b144b8a-d42e-49,2025-11-20 17:33:00,-2.169479,-79.999907,accidente,¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. 😡,1
de017c92-2906-4a,2025-11-20 17:33:00,-2.231592,-79.911812,no_incidentes,Ojo: ¿Alguien sabe si hay operativo de la ATM en Sur (Pradera)? 🚗,0
c11dd669-9243-4a,2025-11-20 17:33:00,-2.149768,-79.956288,trafico,Usuarios informan: Taponamiento total en la entrada a Perimetral. #Guayaquil,0
81dd4389-b57e-47,2025-11-20 17:33:00,-2.172605,-79.910429,accidente,"Precaución: colisión vehicular en Urdesa, vidrios en la calzada. 🚗",0
de03fdce-5077-4f,2025-11-20 17:33:00,-2.147152,-79.903999,no_incidentes,"Reportan: Feria de comida en Alborada, recomendado visitar. pilas.",0
c6f56d41-8092-47,2025-11-20 17:33:00,-2.19284,-79.890773,no_incidentes,"Comprando agua en el semáforo de Centro, todo tranquilo. 🚗",1
f2207399-dd6e-42,2025-11-20 17:33:00,-2.192858,-79.891022,no_incidentes,"Alerta 🚨 Increíble el concierto aquí en Centro, está llenísimo. #TránsitoGye",1
8ecf89f7-a620-45,2025-11-20 17:33:00,-2.14183,-79.868917,trafico,"Ojo: Llevo media hora parado en Samborondon, avancen!!! @ATM_Transito",0
941634f6-bab8-41,2025-11-20 17:33:00,-2.229695,-79.900315,no_incidentes,¿Alguien sabe si hay operativo de la ATM en Sur (Pradera)? 🚗,1
d8d8528c-10f2-4f,2025-11-20 17:33:00,-2.149156,-79.961769,trafico,Usuarios informan: Taponamiento total en la entrada a Perimetral. @ATM_Transito,0
375d9178-930f-4d,2025-11-20 17:33:00,-2.221065,-79.901998,no_incidentes,"Alerta 🚨 Increíble el concierto aquí en Sur (Pradera), está llenísimo. #Guayaquil",0
38dae26a-6533-42,2025-11-20 17:33:00,-2.165587,-79.899871,no_incidentes,Alerta 🚨 Que calor insoportable hace hoy en Kennedy. #Guayaquil,1
03b3a61a-1af3-4b,2025-11-20 17:33:00,-2.145979,-79.904963,trafico,"Filas interminables en Alborada, parece que el semáforo no sirve. pilas.",1
21f4e4f3-79cc-44,2025-11-20 17:33:00,-2.140409,-79.868361,trafico,"Alerta 🚨 Llevo media hora parado en Samborondon, avancen!!! 😡",1
13869334-a134-4b,2025-11-20 17:33:00,-2.22991,-79.899797,no_incidentes,"Saliendo del estadio en Sur (Pradera), ganamos!!! @ATM_Transito",1
f9edface-5fa3-4b,2025-11-20 17:33:00,-2.189415,-79.890124,no_incidentes,"Mucha gente reunida en Centro por el desfile, buen ambiente. #Guayaquil",0
