tweet_id,tweet_created,latitude,longitude,category,text,is_cluster
f46a5188-1feb-4ad8,2023-10-24 07:31:00,8.992404,-79.505333,accidente,"Fuerte colisión en San Francisco, eviten la zona.!",1
72b9bcb4-1d25-438d,2023-10-24 07:31:00,9.080983,-79.391578,trafico,Congestión total hacia Tocumen. #Panama,0
400be9b7-63d0-41e4,2023-10-24 07:31:00,9.035041,-79.504686,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado.",1
293e3391-cb77-4be8,2023-10-24 07:31:00,8.994469,-79.504758,accidente,Acabo de ver un choque múltiple por San Francisco.!,1
bc6f4868-6f65-4f70,2023-10-24 07:31:00,9.034767,-79.505007,obstaculo,Semáforo dañado e intermitente en San Miguelito. 😡,1
ed702323-3ad7-4ae1,2023-10-24 07:31:00,9.034148,-79.505642,obstaculo,Semáforo dañado e intermitente en San Miguelito.!,1
27af9951-c4ce-4bed,2023-10-24 07:31:00,9.034923,-79.505746,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito. 🚑,1
c6d5dc8b-2e95-473e,2023-10-24 07:31:00,9.070833,-79.384862,accidente,Golpe feo entre taxi y metrobus en Tocumen.!,1
35c6e8a1-6ff0-4d21,2023-10-24 07:31:00,9.035611,-79.504493,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito. 😡,1
cd6ffb7d-370d-4344,2023-10-24 07:31:00,9.030136,-79.53647,trafico,"Colapso vial en Betania, busquen alternas.!",0
ac760fed-7bbe-411c,2023-10-24 07:31:00,8.974589,-79.545142,accidente,Parece que hubo heridos en el choque de Bella Vista. #Panama,0
c9d618f4-92c7-41d2,2023-10-24 07:31:00,9.041008,-79.516787,trafico,Congestión total hacia San Miguelito. 🚑,0
e54b2f51-501c-4e15,2023-10-24 07:31:00,9.036077,-79.504382,obstaculo,Árbol caído bloqueando el carril derecho en San Miguelito. 😡,1
a5957db4-14f7-4752,2023-10-24 07:31:00,9.065773,-79.383465,no_incidentes,"Ojalá no haya choque hoy, necesito llegar temprano.",0
a481ec68-8d7f-48e6,2023-10-24 07:31:00,9.080911,-79.397004,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. #Panama,0
f0ede951-87c3-4fe1,2023-10-24 07:31:00,8.995163,-79.519457,no_incidentes,Increíble el atardecer hoy en San Francisco. 😡,0
41c89d55-9bcf-4604,2023-10-24 07:31:00,9.071036,-79.384851,accidente,Golpe feo entre taxi y metrobus en Tocumen. #Panama,1
78231f57-4dc8-4e96,2023-10-24 07:31:00,8.946066,-79.557342,no_incidentes,"Llegaré tarde al trabajo, qué estrés. #Panama",0
37bbbbbe-c995-43cc,2023-10-24 07:31:00,9.035468,-79.504964,obstaculo,Semáforo dañado e intermitente en San Miguelito....,1
c09e5ebe-7f28-48be,2023-10-24 07:31:00,8.993983,-79.504755,accidente,Parece que hubo heridos en el choque de San Francisco.,1
aa401f1a-4dc7-4f80,2023-10-24 07:31:00,9.035074,-79.505072,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito.,1
75f82585-d903-4be2,2023-10-24 07:31:00,8.993302,-79.504339,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios. 😡",1
ade1db46-754a-4e62,2023-10-24 07:31:00,9.071046,-79.385081,accidente,Parece que hubo heridos en el choque de Tocumen. 🚑,1
fffab1dd-c457-43e7,2023-10-24 07:31:00,8.99413,-79.505083,accidente,Parece que hubo heridos en el choque de San Francisco. #Panama,1
d49fa619-41af-42f5,2023-10-24 07:31:00,8.993536,-79.50553,accidente,Acabo de ver un choque múltiple por San Francisco....,1
2fae6561-0e6b-4e8b,2023-10-24 07:31:00,9.066862,-79.380244,no_incidentes,El gobierno debería arreglar las calles de Tocumen.,0
b40137c4-202d-49cf,2023-10-24 07:31:00,8.993852,-79.504884,accidente,"Motorizado en el piso, ambulancia llegando a San Francisco. #Panama",1
4fe011aa-dcc1-4d4e,2023-10-24 07:31:00,9.034992,-79.505977,obstaculo,Árbol caído bloqueando el carril derecho en San Miguelito....,1
6f8ba2ed-c832-4bca,2023-10-24 07:31:00,9.017145,-79.519156,trafico,"Colapso vial en Betania, busquen alternas. #Panama",0
690dbd33-cdd5-4b6d,2023-10-24 07:32:00,8.967813,-79.534966,obstaculo,"Objeto extraño en la vía por Bella Vista, cuidado.",0
e7a78316-2220-4f5a,2023-10-24 07:32:00,9.035337,-79.505788,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito. 😡,1
74c033cf-6af0-44c7,2023-10-24 07:32:00,8.982723,-79.504946,no_incidentes,Increíble el atardecer hoy en San Francisco.!,0
96d5853a-315d-40b5,2023-10-24 07:32:00,8.965865,-79.55338,no_incidentes,¿Alguien sabe si hay paso por Ancón? 🚑,0
336f0705-9e21-4d68,2023-10-24 07:32:00,9.039167,-79.499197,no_incidentes,Denuncia ciudadana: la basura en San Miguelito es insoportable.,0
ffe94ca2-6d1c-4fdb,2023-10-24 07:32:00,9.035026,-79.504979,obstaculo,Carro dañado en el puente de San Miguelito....,1
9241524f-e892-4486,2023-10-24 07:32:00,8.993692,-79.505455,accidente,Parece que hubo heridos en el choque de San Francisco. 😡,1
274aa020-034a-4b4c,2023-10-24 07:32:00,9.034871,-79.505712,obstaculo,Inundación leve en la vía principal de San Miguelito.,1
42032f6e-db63-4da5,2023-10-24 07:32:00,8.99378,-79.504206,accidente,Parece que hubo heridos en el choque de San Francisco. 😡,1
8f3bb312-4137-4647,2023-10-24 07:32:00,9.034856,-79.504626,obstaculo,Inundación leve en la vía principal de San Miguelito. #Panama,1
f98080e1-7aaa-4277,2023-10-24 07:32:00,8.993118,-79.504661,accidente,"Motorizado en el piso, ambulancia llegando a San Francisco. 😡",1
c9383a13-7857-4d9e,2023-10-24 07:32:00,9.025893,-79.526796,obstaculo,Árbol caído bloqueando el carril derecho en Betania. #Panama,0
ae1ba82f-4c5d-4d93,2023-10-24 07:32:00,9.035635,-79.504994,obstaculo,Carro dañado en el puente de San Miguelito.,1
b2d3b6dd-30c4-464c,2023-10-24 07:32:00,9.087313,-79.385399,trafico,El tranque en Tocumen no es normal hoy. 🚑,0
a52455a7-5436-4bdf,2023-10-24 07:32:00,8.993851,-79.504929,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios.!",1
cc54c710-7749-47f6,2023-10-24 07:32:00,8.993172,-79.504076,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios. 🚑",1
6e8b5f5e-fed7-4e02,2023-10-24 07:32:00,9.040197,-79.49085,trafico,Waze marca todo rojo saliendo de San Miguelito. #Panama,0
f720d190-9653-4684,2023-10-24 07:32:00,8.958181,-79.554764,trafico,Congestión total hacia Ancón.!,0
de38b67c-b6be-486c,2023-10-24 07:32:00,8.99383,-79.506108,accidente,Golpe feo entre taxi y metrobus en San Francisco....,1
efd5a9f3-fe3a-436e,2023-10-24 07:32:00,9.013637,-79.53406,accidente,"Fuerte colisión en Betania, eviten la zona.!",0
b734b80b-8e87-4d10,2023-10-24 07:32:00,9.037749,-79.528391,trafico,Congestión total hacia San Miguelito. #Panama,0
e2f09034-580e-41cf,2023-10-24 07:32:00,9.03544,-79.505576,obstaculo,Inundación leve en la vía principal de San Miguelito....,1
42ecf260-1fb3-48e1,2023-10-24 07:32:00,8.993549,-79.504782,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios. 🚑",1
149b2980-5120-4da5,2023-10-24 07:32:00,9.074871,-79.373408,accidente,Golpe feo entre taxi y metrobus en Tocumen.!,0
63826fa6-f788-4f83,2023-10-24 07:32:00,8.992681,-79.505152,accidente,Golpe feo entre taxi y metrobus en San Francisco. 🚑,1
cdcfd7a9-35d3-47e1,2023-10-24 07:32:00,9.011956,-79.521791,trafico,Congestión total hacia Betania. #Panama,0
95eb8246-2046-4332,2023-10-24 07:32:00,9.035214,-79.50514,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado.",1
582dbe98-e7e5-477a,2023-10-24 07:32:00,8.99389,-79.50518,accidente,Parece que hubo heridos en el choque de San Francisco.!,1
7a8f70b5-1f93-4a07,2023-10-24 07:32:00,8.993996,-79.504935,accidente,Parece que hubo heridos en el choque de San Francisco....,1
c54a1e38-2576-4bbc,2023-10-24 07:32:00,8.974207,-79.561262,trafico,El tranque en Ancón no es normal hoy. 🚑,0
5edb2a41-37bd-49c9,2023-10-24 07:32:00,8.954716,-79.545923,accidente,Parece que hubo heridos en el choque de Ancón. 🚑,0
bb5e4083-e252-463b,2023-10-24 07:32:00,8.993663,-79.504474,accidente,Parece que hubo heridos en el choque de San Francisco....,1
cf50b094-b604-4501,2023-10-24 07:32:00,9.031992,-79.494319,no_incidentes,Denuncia ciudadana: la basura en San Miguelito es insoportable.,0
ac02c58a-fe92-42d5,2023-10-24 07:32:00,9.037806,-79.503769,accidente,Golpe feo entre taxi y metrobus en San Miguelito....,0
5fd42508-164a-454e,2023-10-24 07:32:00,9.066579,-79.382388,no_incidentes,¿Alguien sabe si hay paso por Tocumen?!,0
58b3f06f-349c-425d,2023-10-24 07:32:00,9.034781,-79.504287,obstaculo,Carro dañado en el puente de San Miguelito. #Panama,1
78af5957-6e20-479d,2023-10-24 07:32:00,8.983261,-79.52033,trafico,Llevo 20 minutos sin moverme en Bella Vista. 😡,0
c92bb625-f273-4deb,2023-10-24 07:32:00,9.036344,-79.504536,obstaculo,Inundación leve en la vía principal de San Miguelito. 🚑,1
bdd25fd6-7010-4119,2023-10-24 07:32:00,8.993413,-79.505308,accidente,Golpe feo entre taxi y metrobus en San Francisco. 🚑,1
60f61ec6-d73d-464b,2023-10-24 07:32:00,9.034865,-79.505049,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito.!,1
f0020707-75eb-4f39,2023-10-24 07:32:00,8.992537,-79.505575,accidente,"Motorizado en el piso, ambulancia llegando a San Francisco. 🚑",1
6b1b15c4-a372-49d5,2023-10-24 07:32:00,8.989836,-79.507867,no_incidentes,Mi vida es un accidente constante....,0
9887b2a4-12c8-4df2,2023-10-24 07:32:00,9.047059,-79.504884,no_incidentes,"Llegaré tarde al trabajo, qué estrés....",0
5fb5dff1-31bc-4497,2023-10-24 07:32:00,8.99422,-79.505636,accidente,Golpe feo entre taxi y metrobus en San Francisco....,1
881b56c4-5f80-4577,2023-10-24 07:32:00,9.034515,-79.505112,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado. 😡",1
d066750a-d374-4953,2023-10-24 07:32:00,8.963512,-79.525006,accidente,Acabo de ver un choque múltiple por Bella Vista. 😡,0
2474e4de-258e-42dc,2023-10-24 07:32:00,8.994192,-79.504996,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios. #Panama",1
5c7ac3f0-ad89-4331,2023-10-24 07:32:00,9.035283,-79.50497,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito.,1
d6b3e795-6356-4026,2023-10-24 07:32:00,8.993286,-79.505174,accidente,Golpe feo entre taxi y metrobus en San Francisco.!,1
015731de-f2e6-459b,2023-10-24 07:32:00,9.034962,-79.504818,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado. #Panama",1
3dc9c0c3-11b2-443a,2023-10-24 07:33:00,9.035618,-79.504846,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado.!",1
3fec297b-5a6e-44b9,2023-10-24 07:33:00,8.977869,-79.493844,obstaculo,Carro dañado en el puente de San Francisco.,0
3a861beb-0690-4379,2023-10-24 07:33:00,8.98365,-79.530449,no_incidentes,"Llegaré tarde al trabajo, qué estrés. 🚑",0
72d9eaad-0210-4f30,2023-10-24 07:33:00,9.035292,-79.504541,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito. 😡,1
481eb24b-18ce-47e2,2023-10-24 07:33:00,8.99524,-79.512896,no_incidentes,"Ojalá no haya choque hoy, necesito llegar temprano.",0
1d74793a-2a1f-43a4,2023-10-24 07:33:00,8.956095,-79.561333,trafico,Fila interminable para entrar a Ancón. #Panama,0
9d2377c5-a981-4d4e,2023-10-24 07:33:00,8.993775,-79.504573,accidente,"Fuerte colisión en San Francisco, eviten la zona.!",1
5cf32b72-05c6-4fbe,2023-10-24 07:33:00,8.960092,-79.556176,obstaculo,Semáforo dañado e intermitente en Ancón....,1
d48177ff-a377-464a,2023-10-24 07:33:00,8.98174,-79.535415,trafico,Waze marca todo rojo saliendo de Bella Vista.,0
f739b281-e6f3-4797,2023-10-24 07:33:00,9.010228,-79.537239,no_incidentes,Viendo las noticias del tráfico mientras tomo café. 😡,0
98b19ded-4c52-4ed9,2023-10-24 07:33:00,8.993736,-79.50572,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios. 🚑",1
57bb2b01-1da6-45a9,2023-10-24 07:33:00,8.993965,-79.504812,accidente,"Fuerte colisión en San Francisco, eviten la zona.",1
19137302-9131-4d84,2023-10-24 07:33:00,8.978012,-79.554329,trafico,Fila interminable para entrar a Ancón....,0
958d0a30-3b85-4a8d,2023-10-24 07:33:00,8.993783,-79.505409,accidente,"Fuerte colisión en San Francisco, eviten la zona....",1
549ca048-36c0-4b9b,2023-10-24 07:33:00,9.034601,-79.504941,obstaculo,Semáforo dañado e intermitente en San Miguelito. #Panama,1
b2632ee9-d70a-438c,2023-10-24 07:33:00,9.034757,-79.505054,obstaculo,Inundación leve en la vía principal de San Miguelito.,1
258e04a5-0a40-4643,2023-10-24 07:33:00,9.017938,-79.537149,accidente,"Motorizado en el piso, ambulancia llegando a Betania. #Panama",0
a5e9bdfb-7828-4b98,2023-10-24 07:33:00,9.029146,-79.525153,trafico,Llevo 20 minutos sin moverme en Betania. #Panama,0
efd1b118-83bc-42ce,2023-10-24 07:33:00,8.985875,-79.52363,trafico,"Colapso vial en Bella Vista, busquen alternas....",0
c77e321e-5803-4768,2023-10-24 07:33:00,8.99452,-79.505404,accidente,Acabo de ver un choque múltiple por San Francisco. 😡,1
050d6372-22c5-4aad,2023-10-24 07:33:00,9.059824,-79.385692,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. 🚑,0
fb148d32-a3dc-494b,2023-10-24 07:33:00,9.034874,-79.50536,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado. 😡",1
4ff334b9-5218-4dad,2023-10-24 07:33:00,9.018742,-79.491309,no_incidentes,"Ojalá no haya choque hoy, necesito llegar temprano. 🚑",0
957ce96d-25ef-4421,2023-10-24 07:33:00,9.075386,-79.381034,trafico,El tranque en Tocumen no es normal hoy....,0
e863b442-6494-4dc8,2023-10-24 07:33:00,8.993905,-79.505082,accidente,"Fuerte colisión en San Francisco, eviten la zona.!",1
acf78ed7-1c4e-491e,2023-10-24 07:33:00,9.061535,-79.370949,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen.,0
925c57db-46a0-4299,2023-10-24 07:33:00,9.015127,-79.496092,no_incidentes,Viendo las noticias del tráfico mientras tomo café....,0
f90bc7cf-2734-442c,2023-10-24 07:33:00,8.986166,-79.514113,accidente,Acabo de ver un choque múltiple por San Francisco.,0
1a71757a-6433-4871,2023-10-24 07:33:00,8.963933,-79.554433,trafico,Fila interminable para entrar a Ancón. 🚑,0
76efebc7-033b-4fc4,2023-10-24 07:33:00,8.993065,-79.504559,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios. 🚑",1
f58895c2-cc89-467f,2023-10-24 07:33:00,8.959296,-79.555186,obstaculo,Inundación leve en la vía principal de Ancón. #Panama,1
516e45e4-c9da-4cc8,2023-10-24 07:33:00,9.035951,-79.505064,obstaculo,Semáforo dañado e intermitente en San Miguelito. 😡,1
376a79bf-baa5-40ab,2023-10-24 07:33:00,8.993931,-79.505571,accidente,"Fuerte colisión en San Francisco, eviten la zona.!",1
279aac40-0c59-4dc7,2023-10-24 07:33:00,8.960095,-79.554884,obstaculo,Carro dañado en el puente de Ancón.!,1
b7c60dc7-4d50-4a9e,2023-10-24 07:33:00,9.069786,-79.385775,accidente,"Están levantando el accidente de Tocumen, todavía hay vidrios.",0
a2cb68cc-aa01-44b9,2023-10-24 07:33:00,9.03541,-79.504854,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito. 🚑,1
967780d8-a8f7-4877,2023-10-24 07:33:00,9.033921,-79.503961,obstaculo,Inundación leve en la vía principal de San Miguelito....,1
88cd8a63-a07c-4f79,2023-10-24 07:33:00,8.96012,-79.55412,obstaculo,Semáforo dañado e intermitente en Ancón. 🚑,1
9a81bf93-e0bc-40f9,2023-10-24 07:33:00,8.99372,-79.505022,accidente,"Fuerte colisión en San Francisco, eviten la zona.!",1
293f0300-6e54-47d1,2023-10-24 07:33:00,8.994062,-79.505647,accidente,"Fuerte colisión en San Francisco, eviten la zona....",1
e142a7a1-196c-49ad,2023-10-24 07:33:00,8.960392,-79.55516,obstaculo,"Objeto extraño en la vía por Ancón, cuidado. #Panama",1
104a83c0-7abe-40f3,2023-10-24 07:33:00,9.036246,-79.504257,obstaculo,Carro dañado en el puente de San Miguelito. 😡,1
2f472f28-db27-45b3,2023-10-24 07:33:00,9.033939,-79.505358,obstaculo,Semáforo dañado e intermitente en San Miguelito....,1
56a52ed1-75ce-4259,2023-10-24 07:33:00,8.970272,-79.528371,trafico,Fila interminable para entrar a Bella Vista.,0
a9555512-c3f2-423e,2023-10-24 07:33:00,8.993844,-79.505866,accidente,"Fuerte colisión en San Francisco, eviten la zona.",1
dccc4bc2-d347-4c75,2023-10-24 07:33:00,8.994474,-79.505,accidente,Golpe feo entre taxi y metrobus en San Francisco. 😡,1
905f771e-b376-47dd,2023-10-24 07:33:00,8.993207,-79.50475,accidente,"Fuerte colisión en San Francisco, eviten la zona. 🚑",1
3fa2dda3-2201-486d,2023-10-24 07:33:00,9.034426,-79.506415,obstaculo,Inundación leve en la vía principal de San Miguelito. 🚑,1
946e0935-380b-4215,2023-10-24 07:33:00,9.035356,-79.505097,obstaculo,Carro dañado en el puente de San Miguelito. 😡,1
36013c17-7b38-4ad3,2023-10-24 07:33:00,8.981272,-79.509284,obstaculo,Inundación leve en la vía principal de San Francisco.,0
41fdeb1a-47f8-442c,2023-10-24 07:34:00,9.018045,-79.533936,no_incidentes,¿Alguien sabe si hay paso por Betania? #Panama,0
7f45ebb7-6425-47df,2023-10-24 07:34:00,8.969419,-79.54588,no_incidentes,"Llegaré tarde al trabajo, qué estrés. 🚑",0
c1754fee-c52f-4f03,2023-10-24 07:34:00,9.034334,-79.504647,obstaculo,Inundación leve en la vía principal de San Miguelito. #Panama,1
e70db58f-c3a8-4e51,2023-10-24 07:34:00,8.994879,-79.505293,accidente,Golpe feo entre taxi y metrobus en San Francisco.!,1
f934d845-9d10-4f8b,2023-10-24 07:34:00,8.960234,-79.554838,obstaculo,Inundación leve en la vía principal de Ancón. 🚑,1
e77087d3-6f19-44d7,2023-10-24 07:34:00,8.98108,-79.521367,obstaculo,Carro dañado en el puente de San Francisco. 😡,0
8af11eed-8c24-4d41,2023-10-24 07:34:00,8.968419,-79.530384,trafico,Waze marca todo rojo saliendo de Bella Vista. #Panama,0
39f646e8-0eb9-4c4b,2023-10-24 07:34:00,8.993828,-79.504158,accidente,"Motorizado en el piso, ambulancia llegando a San Francisco. 😡",1
077a7231-0764-4c90,2023-10-24 07:34:00,9.072465,-79.39806,no_incidentes,Increíble el atardecer hoy en Tocumen.,0
db1ac6d5-c067-4f50,2023-10-24 07:34:00,9.035265,-79.50473,obstaculo,Carro dañado en el puente de San Miguelito.,1
98338ae8-b80b-4982,2023-10-24 07:34:00,8.994341,-79.5053,accidente,Acabo de ver un choque múltiple por San Francisco. #Panama,1
4fb4734b-9358-40eb,2023-10-24 07:34:00,8.993787,-79.503702,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios.",1
89923f85-4f7c-4b5a,2023-10-24 07:34:00,9.058044,-79.393074,no_incidentes,"Odio el tráfico de esta ciudad, siempre es lo mismo. #Panama",0
1e57e88d-6edb-49c1,2023-10-24 07:34:00,8.960383,-79.555481,obstaculo,Hay un hueco enorme rompiendo llantas en Ancón. #Panama,1
79c9d0ab-9493-4f26,2023-10-24 07:34:00,9.058454,-79.383922,accidente,"Fuerte colisión en Tocumen, eviten la zona.!",0
e6fed30d-1bc4-487c,2023-10-24 07:34:00,8.994088,-79.505387,accidente,Parece que hubo heridos en el choque de San Francisco. 😡,1
462a0138-2e3c-4cd9,2023-10-24 07:34:00,8.998664,-79.514521,no_incidentes,Increíble el atardecer hoy en San Francisco. 🚑,0
a0ce8c3f-75fa-433e,2023-10-24 07:34:00,8.958962,-79.554607,obstaculo,Árbol caído bloqueando el carril derecho en Ancón.!,1
012f177b-757b-44e3,2023-10-24 07:34:00,9.009903,-79.533385,trafico,"Colapso vial en Betania, busquen alternas.!",0
8bababa3-c999-4f0f,2023-10-24 07:34:00,9.034334,-79.504781,obstaculo,Carro dañado en el puente de San Miguelito.,1
33d7f1b8-e9f6-4888,2023-10-24 07:34:00,9.091814,-79.388717,no_incidentes,Mi vida es un accidente constante.,0
d64e1ef9-b884-4b10,2023-10-24 07:34:00,9.030433,-79.497669,no_incidentes,Increíble el atardecer hoy en San Miguelito. #Panama,0
2cc7ba85-8ff6-4b25,2023-10-24 07:34:00,9.07052,-79.367366,trafico,Waze marca todo rojo saliendo de Tocumen.!,0
d6b89a20-ec1b-4476,2023-10-24 07:34:00,8.993763,-79.50472,accidente,Parece que hubo heridos en el choque de San Francisco. #Panama,1
2955abb1-34bd-4fdc,2023-10-24 07:34:00,8.99424,-79.504497,accidente,Golpe feo entre taxi y metrobus en San Francisco. 🚑,1
b7506e36-527e-4011,2023-10-24 07:34:00,8.977367,-79.529719,accidente,Acabo de ver un choque múltiple por Bella Vista. 🚑,0
19359d1c-d202-450e,2023-10-24 07:34:00,8.993168,-79.506138,accidente,Acabo de ver un choque múltiple por San Francisco....,1
f80a2940-6c62-4a4f,2023-10-24 07:34:00,8.993979,-79.504828,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios....",1
96f21efc-c554-425c,2023-10-24 07:34:00,9.035058,-79.504453,obstaculo,Árbol caído bloqueando el carril derecho en San Miguelito. 🚑,1
014b470d-926e-44b8,2023-10-24 07:34:00,8.993881,-79.505027,accidente,Golpe feo entre taxi y metrobus en San Francisco. 🚑,1
44f377d5-c5b3-404c,2023-10-24 07:34:00,8.959503,-79.555344,obstaculo,Carro dañado en el puente de Ancón....,1
4165880b-4034-4b37,2023-10-24 07:34:00,9.033251,-79.499522,accidente,Golpe feo entre taxi y metrobus en San Miguelito. #Panama,0
cb233f8d-4d90-43f0,2023-10-24 07:34:00,9.035266,-79.505026,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado. 😡",1
d70ff7d3-0b79-4278,2023-10-24 07:34:00,8.994025,-79.505006,accidente,Parece que hubo heridos en el choque de San Francisco. #Panama,1
7db6d51e-5fd8-4b4a,2023-10-24 07:34:00,9.066551,-79.391736,no_incidentes,Mi vida es un accidente constante.!,0
f3b9ac90-cea4-420c,2023-10-24 07:34:00,8.960757,-79.555416,obstaculo,Carro dañado en el puente de Ancón. #Panama,1
2f0c2109-69cf-4fd8,2023-10-24 07:34:00,9.062139,-79.381399,obstaculo,Semáforo dañado e intermitente en Tocumen....,0
7292f80d-3f51-4b3a,2023-10-24 07:34:00,9.07604,-79.387975,trafico,"Colapso vial en Tocumen, busquen alternas....",0
7cebf6d4-02b7-4f75,2023-10-24 07:34:00,8.993125,-79.504751,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios. #Panama",1
a046bd0f-02cd-45cc,2023-10-24 07:34:00,8.959916,-79.554733,obstaculo,Carro dañado en el puente de Ancón.,1
244efd7e-b63e-4297,2023-10-24 07:34:00,9.034396,-79.504789,obstaculo,Árbol caído bloqueando el carril derecho en San Miguelito....,1
4b2665a3-b33d-49b9,2023-10-24 07:34:00,8.958915,-79.55526,obstaculo,Árbol caído bloqueando el carril derecho en Ancón. 🚑,1
6a48eeb9-b737-41d8,2023-10-24 07:34:00,8.960953,-79.554573,obstaculo,"Objeto extraño en la vía por Ancón, cuidado. #Panama",1
00ce0043-5d8b-4377,2023-10-24 07:34:00,8.958939,-79.555172,obstaculo,Carro dañado en el puente de Ancón. 🚑,1
01be2b4e-6634-4f40,2023-10-24 07:34:00,9.034938,-79.505076,obstaculo,Hay un hueco enorme rompiendo llantas en San Miguelito. 😡,1
5f89ee83-7b35-4109,2023-10-24 07:34:00,9.012845,-79.523697,no_incidentes,¿Alguien sabe si hay paso por Betania? #Panama,0
753a6da0-a349-4841,2023-10-24 07:34:00,9.009266,-79.523032,trafico,Congestión total hacia Betania.!,0
62d06fca-4e50-4521,2023-10-24 07:34:00,8.960058,-79.554465,obstaculo,"Objeto extraño en la vía por Ancón, cuidado.!",1
340bfc0f-720d-48cc,2023-10-24 07:34:00,8.965278,-79.557833,obstaculo,"Objeto extraño en la vía por Ancón, cuidado. #Panama",0
375bfaf3-0d49-4693,2023-10-24 07:34:00,9.034695,-79.505963,obstaculo,Carro dañado en el puente de San Miguelito.!,1
7489c113-7e57-497c,2023-10-24 07:35:00,8.960764,-79.555576,obstaculo,Semáforo dañado e intermitente en Ancón....,1
47e49d5b-11be-404b,2023-10-24 07:35:00,8.960405,-79.555163,obstaculo,Semáforo dañado e intermitente en Ancón. #Panama,1
23f523b3-8499-4037,2023-10-24 07:35:00,8.960541,-79.554933,obstaculo,Carro dañado en el puente de Ancón. 🚑,1
345a66a1-81ca-4596,2023-10-24 07:35:00,8.975048,-79.534535,trafico,"Colapso vial en Bella Vista, busquen alternas. 🚑",0
d4c9a9da-aeae-4730,2023-10-24 07:35:00,8.96249,-79.55253,trafico,"Colapso vial en Ancón, busquen alternas.!",0
be27a50f-8bd2-4f78,2023-10-24 07:35:00,8.960345,-79.55508,obstaculo,"Objeto extraño en la vía por Ancón, cuidado....",1
3be7ff54-a629-4b68,2023-10-24 07:35:00,9.061379,-79.369687,obstaculo,Inundación leve en la vía principal de Tocumen. 😡,0
13dc1a6d-23f0-49e0,2023-10-24 07:35:00,8.992643,-79.504326,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios....",1
e6e95e74-dce8-4ab3,2023-10-24 07:35:00,8.960235,-79.555103,obstaculo,"Objeto extraño en la vía por Ancón, cuidado. 😡",1
fe2d1f59-2333-4d61,2023-10-24 07:35:00,9.013786,-79.517916,trafico,Fila interminable para entrar a Betania....,0
000040d5-c528-460e,2023-10-24 07:35:00,8.993191,-79.50599,accidente,Golpe feo entre taxi y metrobus en San Francisco. 🚑,1
fcb7c61a-584a-4c6a,2023-10-24 07:35:00,9.034514,-79.505172,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado. 😡",1
bb1d04db-ff04-49e3,2023-10-24 07:35:00,8.994134,-79.505288,accidente,"Motorizado en el piso, ambulancia llegando a San Francisco.!",1
87393c86-6b29-4306,2023-10-24 07:35:00,9.081579,-79.392556,no_incidentes,Increíble el atardecer hoy en Tocumen. 😡,0
99e0d55c-d9f1-4aaa,2023-10-24 07:35:00,8.959362,-79.555187,obstaculo,Árbol caído bloqueando el carril derecho en Ancón.!,1
b0949303-5ada-480c,2023-10-24 07:35:00,9.021323,-79.523881,no_incidentes,Mi vida es un accidente constante. 🚑,0
caa7a26b-a574-4ed9,2023-10-24 07:35:00,8.960462,-79.554357,obstaculo,Semáforo dañado e intermitente en Ancón.,1
29dcc61b-bd15-4d12,2023-10-24 07:35:00,9.034697,-79.505447,obstaculo,Carro dañado en el puente de San Miguelito....,1
bdbe8943-1fca-480b,2023-10-24 07:35:00,9.035503,-79.505692,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado. 🚑",1
3082d77f-0429-4510,2023-10-24 07:35:00,8.978795,-79.532159,trafico,"Colapso vial en Bella Vista, busquen alternas.!",0
